STATE,COUNTY,STATENAME,COUNTYNAME,POP_COU,AREA_COU,POP_URBAN,POPPCT_URBAN,AREA_URBAN,AREAPCT_URBAN,POPDEN_URBAN,POP_UA,POPPCT_UA,AREA_UA,AREAPCT_UA,POPDEN_UA,POP_UC,POPPCT_UC,AREA_UC,AREAPCT_UC,POPDEN_UC,POP_RURAL,POPPCT_RURAL,AREA_RURAL,AREAPCT_RURAL,POPDEN_RURAL
05,095,Arkansas,Monroe,8149,1572439014,2528,31.02,5296889,0.34,1236.1,0,0,0,0,,2528,31.02,5296889,0.34,1236.1,5621,68.98,1567142125,99.66,9.3
05,097,Arkansas,Montgomery,9487,2019879948,0,0,0,0,,0,0,0,0,,0,0,0,0,,9487,100,2019879948,100,12.2
05,099,Arkansas,Nevada,8997,1600189595,2773,30.82,4819999,0.3,1490,0,0,0,0,,2773,30.82,4819999,0.3,1490,6224,69.18,1595369596,99.7,10.1
05,101,Arkansas,Newton,8330,2126110054,0,0,0,0,,0,0,0,0,,0,0,0,0,,8330,100,2126110054,100,10.1
05,103,Arkansas,Ouachita,26120,1897899921,11401,43.65,30721126,1.62,961.2,0,0,0,0,,11401,43.65,30721126,1.62,961.2,14719,56.35,1867178795,98.38,20.4
05,105,Arkansas,Perry,10445,1428125735,0,0,0,0,,0,0,0,0,,0,0,0,0,,10445,100,1428125735,100,18.9
05,107,Arkansas,Phillips,21757,1801758335,11321,52.03,15923893,0.88,1841.3,0,0,0,0,,11321,52.03,15923893,0.88,1841.3,10436,47.97,1785834442,99.12,15.1
05,109,Arkansas,Pike,11291,1555592368,0,0,0,0,,0,0,0,0,,0,0,0,0,,11291,100,1555592368,100,18.8
05,111,Arkansas,Poinsett,24583,1964217602,7095,28.86,10100132,0.51,1819.4,0,0,0,0,,7095,28.86,10100132,0.51,1819.4,17488,71.14,1954117470,99.49,23.2
05,113,Arkansas,Polk,20662,2221377955,5499,26.61,12292480,0.55,1158.6,0,0,0,0,,5499,26.61,12292480,0.55,1158.6,15163,73.39,2209085475,99.45,17.8
05,115,Arkansas,Pope,61754,2104490517,28102,45.51,56075985,2.66,1298,0,0,0,0,,28102,45.51,56075985,2.66,1298,33652,54.49,2048414532,97.34,42.5
05,117,Arkansas,Prairie,8715,1678203880,0,0,0,0,,0,0,0,0,,0,0,0,0,,8715,100,1678203880,100,13.4
05,119,Arkansas,Pulaski,382748,1967777404,335759,87.72,460949656,23.42,1886.6,335759,87.72,460949656,23.42,1886.6,0,0,0,0,,46989,12.28,1506827748,76.58,80.8
05,121,Arkansas,Randolph,17969,1689166005,5854,32.58,7855665,0.47,1930,0,0,0,0,,5854,32.58,7855665,0.47,1930,12115,67.42,1681310340,99.53,18.7
05,123,Arkansas,St. Francis,28258,1644048592,13690,48.45,15084014,0.92,2350.6,0,0,0,0,,13690,48.45,15084014,0.92,2350.6,14568,51.55,1628964578,99.08,23.2
05,125,Arkansas,Saline,107118,1874124567,68384,63.84,154140226,8.22,1149,64725,60.42,140134668,7.48,1196.3,3659,3.42,14005558,0.75,676.6,38734,36.16,1719984341,91.78,58.3
05,127,Arkansas,Scott,11233,2311098364,3330,29.64,6639435,0.29,1299,0,0,0,0,,3330,29.64,6639435,0.29,1299,7903,70.36,2304458929,99.71,8.9
05,129,Arkansas,Searcy,8195,1725176918,0,0,0,0,,0,0,0,0,,0,0,0,0,,8195,100,1725176918,100,12.3
05,131,Arkansas,Sebastian,125744,1377643728,99574,79.19,143712820,10.43,1794.5,90955,72.33,127315382,9.24,1850.3,8619,6.85,16397438,1.19,1361.4,26170,20.81,1233930908,89.57,54.9
05,133,Arkansas,Sevier,17058,1463670417,6209,36.4,10867307,0.74,1479.8,0,0,0,0,,6209,36.4,10867307,0.74,1479.8,10849,63.6,1452803110,99.26,19.3
05,135,Arkansas,Sharp,17264,1565489388,3443,19.94,17442455,1.11,511.2,0,0,0,0,,3443,19.94,17442455,1.11,511.2,13821,80.06,1548046933,98.89,23.1
05,137,Arkansas,Stone,12394,1570581314,0,0,0,0,,0,0,0,0,,0,0,0,0,,12394,100,1570581314,100,20.4
05,139,Arkansas,Union,41639,2691552718,18944,45.5,39270145,1.46,1249.4,0,0,0,0,,18944,45.5,39270145,1.46,1249.4,22695,54.5,2652282573,98.54,22.2
05,141,Arkansas,Van Buren,17295,1834082139,0,0,0,0,,0,0,0,0,,0,0,0,0,,17295,100,1834082139,100,24.4
05,143,Arkansas,Washington,203065,2439681852,151294,74.51,195646953,8.02,2002.8,148081,72.92,191745239,7.86,2000.2,3213,1.58,3901714,0.16,2132.8,51771,25.49,2244034899,91.98,59.8
05,145,Arkansas,White,77076,2680832626,35210,45.68,77965674,2.91,1169.7,0,0,0,0,,35210,45.68,77965674,2.91,1169.7,41866,54.32,2602866952,97.09,41.7
05,147,Arkansas,Woodruff,7260,1519780744,0,0,0,0,,0,0,0,0,,0,0,0,0,,7260,100,1519780744,100,12.4
05,149,Arkansas,Yell,22185,2408647209,4631,20.87,6598421,0.27,1817.7,0,0,0,0,,4631,20.87,6598421,0.27,1817.7,17554,79.13,2402048788,99.73,18.9
06,001,California,Alameda,1510271,1914046110,1504402,99.61,702562853,36.71,5546,1504402,99.61,702562853,36.71,5546,0,0,0,0,,5869,0.39,1211483257,63.29,12.5
06,003,California,Alpine,1175,1912271907,0,0,0,0,,0,0,0,0,,0,0,0,0,,1175,100,1912271907,100,1.6
06,005,California,Amador,38091,1539962991,15075,39.58,19966234,1.3,1955.5,0,0,0,0,,15075,39.58,19966234,1.3,1955.5,23016,60.42,1519996757,98.7,39.2
06,007,California,Butte,220000,4238423238,178416,81.1,218700217,5.16,2112.9,98176,44.63,89120274,2.1,2853.2,80240,36.47,129579943,3.06,1603.8,41584,18.9,4019723021,94.84,26.8
06,009,California,Calaveras,45578,2641819725,11208,24.59,26827851,1.02,1082,0,0,0,0,,11208,24.59,26827851,1.02,1082,34370,75.41,2614991874,98.98,34
06,011,California,Colusa,21419,2980379369,14624,68.28,12809605,0.43,2956.8,0,0,0,0,,14624,68.28,12809605,0.43,2956.8,6795,31.72,2967569764,99.57,5.9
06,013,California,Contra Costa,1049025,1854268836,1040709,99.21,791912999,42.71,3403.7,1026665,97.87,779709986,42.05,3410.3,14044,1.34,12203013,0.66,2980.7,8316,0.79,1062355837,57.29,20.3
06,015,California,Del Norte,28610,2606493856,18976,66.33,30762111,1.18,1597.7,0,0,0,0,,18976,66.33,30762111,1.18,1597.7,9634,33.67,2575731745,98.82,9.7
06,017,California,El Dorado,181058,4423396606,118231,65.3,195032584,4.41,1570.1,61422,33.92,88671629,2,1794.1,56809,31.38,106360955,2.4,1383.4,62827,34.7,4228364022,95.59,38.5
06,019,California,Fresno,930450,15431126407,829913,89.19,553441936,3.59,3883.8,654628,70.36,443623468,2.87,3821.9,175285,18.84,109818468,0.71,4134,100537,10.81,14877684471,96.41,17.5
06,021,California,Glenn,28122,3403106702,16628,59.13,21882441,0.64,1968.1,0,0,0,0,,16628,59.13,21882441,0.64,1968.1,11494,40.87,3381224261,99.36,8.8
06,023,California,Humboldt,134623,9241044673,94561,70.24,117813459,1.27,2078.8,0,0,0,0,,94561,70.24,117813459,1.27,2078.8,40062,29.76,9123231214,98.73,11.4
06,025,California,Imperial,174528,10817352524,144129,82.58,109932316,1.02,3395.7,108683,62.27,81027985,0.75,3474,35446,20.31,28904331,0.27,3176.2,30399,17.42,10707420208,98.98,7.4
06,027,California,Inyo,18546,26368354217,9935,53.57,11034204,0.04,2332,0,0,0,0,,9935,53.57,11034204,0.04,2332,8611,46.43,26357320013,99.96,0.8
06,029,California,Kern,839631,21061565098,753938,89.79,569689805,2.7,3427.6,578366,68.88,384239966,1.82,3898.5,175572,20.91,185449839,0.88,2452,85693,10.21,20491875293,97.3,10.8
06,031,California,Kings,152982,3598582308,136381,89.15,102103083,2.84,3459.5,87941,57.48,71854752,2,3169.8,48440,31.66,30248331,0.84,4147.6,16601,10.85,3496479225,97.16,12.3
06,033,California,Lake,64665,3254227528,43257,66.89,68937372,2.12,1625.2,0,0,0,0,,43257,66.89,68937372,2.12,1625.2,21408,33.11,3185290156,97.88,17.4
06,035,California,Lassen,34895,11761612172,10285,29.47,13783798,0.12,1932.6,0,0,0,0,,10285,29.47,13783798,0.12,1932.6,24610,70.53,11747828374,99.88,5.4
06,037,California,Los Angeles,9818605,10509869649,9759181,99.39,3685227472,35.06,6858.8,9743650,99.24,3664918729,34.87,6885.8,15531,0.16,20308743,0.19,1980.7,59424,0.61,6824642177,64.94,22.6
06,039,California,Madera,150865,5534982985,101193,67.08,102566480,1.85,2555.3,78413,51.98,57994541,1.05,3501.9,22780,15.1,44571939,0.81,1323.7,49672,32.92,5432416505,98.15,23.7
06,041,California,Marin,252409,1347585521,235952,93.48,209297929,15.53,2919.8,235952,93.48,209297929,15.53,2919.8,0,0,0,0,,16457,6.52,1138287592,84.47,37.4
06,043,California,Mariposa,18251,3752416976,0,0,0,0,,0,0,0,0,,0,0,0,0,,18251,100,3752416976,100,12.6
06,045,California,Mendocino,87841,9081386386,48110,54.77,75110409,0.83,1658.9,0,0,0,0,,48110,54.77,75110409,0.83,1658.9,39731,45.23,9006275977,99.17,11.4
06,047,California,Merced,255793,5011554741,219283,85.73,181492777,3.62,3129.3,161757,63.24,144084460,2.88,2907.7,57526,22.49,37408317,0.75,3982.8,36510,14.27,4830061964,96.38,19.6
06,049,California,Modoc,9686,10146977156,2910,30.04,4934771,0.05,1527.3,0,0,0,0,,2910,30.04,4934771,0.05,1527.3,6776,69.96,10142042385,99.95,1.7
06,051,California,Mono,14202,7896827391,7693,54.17,8604971,0.11,2315.5,0,0,0,0,,7693,54.17,8604971,0.11,2315.5,6509,45.83,7888222420,99.89,2.1
06,053,California,Monterey,415057,8496702738,374315,90.18,276567256,3.25,3505.4,306096,73.75,233778965,2.75,3391.2,68219,16.44,42788291,0.5,4129.3,40742,9.82,8220135482,96.75,12.8
06,055,California,Napa,136484,1938247338,118194,86.6,105619795,5.45,2898.3,103379,75.74,78623432,4.06,3405.5,14815,10.85,26996363,1.39,1421.3,18290,13.4,1832627543,94.55,25.8
06,057,California,Nevada,98764,2480616988,57150,57.87,121380784,4.89,1219.5,0,0,0,0,,57150,57.87,121380784,4.89,1219.5,41614,42.13,2359236204,95.11,45.7
06,059,California,Orange,3010232,2047561084,3005917,99.86,1356792197,66.26,5738,3005917,99.86,1356792197,66.26,5738,0,0,0,0,,4315,0.14,690768887,33.74,16.2
06,061,California,Placer,348432,3644136017,300393,86.21,368823443,10.12,2109.4,254704,73.1,266916219,7.32,2471.5,45689,13.11,101907224,2.8,1161.2,48039,13.79,3275312574,89.88,38
06,063,California,Plumas,20007,6612350713,5197,25.98,9528530,0.14,1412.6,0,0,0,0,,5197,25.98,9528530,0.14,1412.6,14810,74.02,6602822183,99.86,5.8
06,065,California,Riverside,2189641,18664696661,2088429,95.38,1836403747,9.84,2945.4,2022683,92.38,1765163174,9.46,2967.8,65746,3,71240573,0.38,2390.2,101212,4.62,16828292914,90.16,15.6
06,067,California,Sacramento,1418788,2498415670,1389531,97.94,852479845,34.12,4221.6,1359243,95.8,821111653,32.87,4287.4,30288,2.13,31368192,1.26,2500.8,29257,2.06,1645935825,65.88,46
06,069,California,San Benito,55269,3596742302,42002,76,29640123,0.82,3670.2,0,0,0,0,,42002,76,29640123,0.82,3670.2,13267,24,3567102179,99.18,9.6
06,071,California,San Bernardino,2035210,51947229509,1938853,95.27,1620929678,3.12,3098,1792222,88.06,1359342507,2.62,3414.8,146631,7.2,261587171,0.5,1451.8,96357,4.73,50326299831,96.88,5
06,073,California,San Diego,3095313,10895120648,2993259,96.7,1969080482,18.07,3937.1,2964846,95.79,1918505739,17.61,4002.6,28413,0.92,50574743,0.46,1455.1,102054,3.3,8926040166,81.93,29.6
06,075,California,San Francisco,805235,121399963,805235,100,120865034,99.56,17255.2,805235,100,120865034,99.56,17255.2,0,0,0,0,,0,0,534929,0.44,0
06,077,California,San Joaquin,685306,3603505998,627241,91.53,403846778,11.21,4022.7,610468,89.08,395032617,10.96,4002.5,16773,2.45,8814161,0.24,4928.6,58065,8.47,3199659220,88.79,47
06,079,California,San Luis Obispo,269637,8543248461,224887,83.4,252767344,2.96,2304.3,176368,65.41,194139170,2.27,2352.9,48519,17.99,58628174,0.69,2143.4,44750,16.6,8290481117,97.04,14
06,081,California,San Mateo,718451,1161371825,704865,98.11,364670230,31.4,5006.1,684152,95.23,345431930,29.74,5129.7,20713,2.88,19238300,1.66,2788.5,13586,1.89,796701595,68.6,44.2
06,083,California,Santa Barbara,423895,7083838022,402626,94.98,274472641,3.87,3799.3,377637,89.09,247324092,3.49,3954.6,24989,5.9,27148549,0.38,2384,21269,5.02,6809365381,96.13,8.1
06,085,California,Santa Clara,1781642,3341343470,1762335,98.92,856724204,25.64,5327.8,1762335,98.92,856724204,25.64,5327.8,0,0,0,0,,19307,1.08,2484619266,74.36,20.1
06,087,California,Santa Cruz,262382,1152986019,230793,87.96,205269225,17.8,2912,230793,87.96,205269225,17.8,2912,0,0,0,0,,31589,12.04,947716794,82.2,86.3
06,089,California,Shasta,177223,9778246966,125321,70.71,198059354,2.03,1638.8,117731,66.43,184041834,1.88,1656.8,7590,4.28,14017520,0.14,1402.4,51902,29.29,9580187612,97.97,14
06,091,California,Sierra,3240,2468813797,9,0.28,18398,0,1267,9,0.28,18398,0,1267,0,0,0,0,,3231,99.72,2468795399,100,3.4
06,093,California,Siskiyou,44900,16259652221,15344,34.17,31777924,0.2,1250.6,0,0,0,0,,15344,34.17,31777924,0.2,1250.6,29556,65.83,16227874297,99.8,4.7
06,095,California,Solano,413344,2128361199,397974,96.28,294791332,13.85,3496.5,372432,90.1,270473248,12.71,3566.3,25542,6.18,24318084,1.14,2720.3,15370,3.72,1833569867,86.15,21.7
06,097,California,Sonoma,483878,4081430136,424102,87.65,372935115,9.14,2945.3,372309,76.94,308973502,7.57,3120.9,51793,10.7,63961613,1.57,2097.2,59776,12.35,3708495021,90.86,41.7
06,099,California,Stanislaus,514453,3871582888,473396,92.02,309637865,8,3959.8,433288,84.22,283783192,7.33,3954.5,40108,7.8,25854673,0.67,4017.8,41057,7.98,3561945023,92,29.9
06,101,California,Sutter,94737,1560235601,80718,85.2,63361980,4.06,3299.4,72171,76.18,58437726,3.75,3198.7,8547,9.02,4924254,0.32,4495.4,14019,14.8,1496873621,95.94,24.3
06,103,California,Tehama,63463,7639709781,30787,48.51,42023154,0.55,1897.5,0,0,0,0,,30787,48.51,42023154,0.55,1897.5,32676,51.49,7597686627,99.45,11.1
06,105,California,Trinity,13786,8234229734,0,0,0,0,,0,0,0,0,,0,0,0,0,,13786,100,8234229734,100,4.3
06,107,California,Tulare,442179,12494658169,373730,84.52,289402246,2.32,3344.7,289726,65.52,217424065,1.74,3451.3,84004,19,71978181,0.58,3022.7,68449,15.48,12205255923,97.68,14.5
06,109,California,Tuolumne,55365,5752062580,28255,51.03,80816252,1.4,905.5,0,0,0,0,,28255,51.03,80816252,1.4,905.5,27110,48.97,5671246328,98.6,12.4
06,111,California,Ventura,823318,4773691889,797593,96.88,575552166,12.06,3589.2,752770,91.43,557148096,11.67,3499.4,44823,5.44,18404070,0.39,6307.9,25725,3.12,4198139723,87.94,15.9
06,113,California,Yolo,200849,2628032408,186931,93.07,121121985,4.61,3997.2,176572,87.91,111065225,4.23,4117.6,10359,5.16,10056760,0.38,2667.8,13918,6.93,2506910423,95.39,14.4
06,115,California,Yuba,72155,1636454192,53234,73.78,48139566,2.94,2864.1,44548,61.74,41686169,2.55,2767.8,8686,12.04,6453397,0.39,3486,18921,26.22,1588314626,97.06,30.9
08,001,Colorado,Adams,441603,3024207713,425615,96.38,364005851,12.04,3028.4,425615,96.38,364005851,12.04,3028.4,0,0,0,0,,15988,3.62,2660201862,87.96,15.6
08,003,Colorado,Alamosa,15445,1871636898,9751,63.13,18886598,1.01,1337.2,0,0,0,0,,9751,63.13,18886598,1.01,1337.2,5694,36.87,1852750300,98.99,8
08,005,Colorado,Arapahoe,572003,2067070049,562992,98.42,396190555,19.17,3680.4,562992,98.42,396190555,19.17,3680.4,0,0,0,0,,9011,1.58,1670879494,80.83,14
08,007,Colorado,Archuleta,12084,3496937899,4909,40.62,13770881,0.39,923.3,0,0,0,0,,4909,40.62,13770881,0.39,923.3,7175,59.38,3483167018,99.61,5.3
08,009,Colorado,Baca,3788,6617333541,0,0,0,0,,0,0,0,0,,0,0,0,0,,3788,100,6617333541,100,1.5
08,011,Colorado,Bent,6499,3918292377,4032,62.04,3651419,0.09,2859.9,0,0,0,0,,4032,62.04,3651419,0.09,2859.9,2467,37.96,3914640958,99.91,1.6
08,013,Colorado,Boulder,294567,1881080439,268312,91.09,221102185,11.75,3143,268312,91.09,221102185,11.75,3143,0,0,0,0,,26255,8.91,1659978254,88.25,41
08,014,Colorado,Broomfield,55889,85557538,55563,99.42,60052811,70.19,2396.3,55563,99.42,60052811,70.19,2396.3,0,0,0,0,,326,0.58,25504727,29.81,33.1
08,015,Colorado,Chaffee,17809,2624702242,11146,62.59,22652917,0.86,1274.4,0,0,0,0,,11146,62.59,22652917,0.86,1274.4,6663,37.41,2602049325,99.14,6.6
08,017,Colorado,Cheyenne,1836,4605713068,0,0,0,0,,0,0,0,0,,0,0,0,0,,1836,100,4605713068,100,1
08,019,Colorado,Clear Creek,9088,1023632674,0,0,0,0,,0,0,0,0,,0,0,0,0,,9088,100,1023632674,100,23
08,021,Colorado,Conejos,8256,3334326097,0,0,0,0,,0,0,0,0,,0,0,0,0,,8256,100,3334326097,100,6.4
08,023,Colorado,Costilla,3524,3177789979,0,0,0,0,,0,0,0,0,,0,0,0,0,,3524,100,3177789979,100,2.9
08,025,Colorado,Crowley,5823,2039411297,0,0,0,0,,0,0,0,0,,0,0,0,0,,5823,100,2039411297,100,7.4
08,027,Colorado,Custer,4255,1913031045,0,0,0,0,,0,0,0,0,,0,0,0,0,,4255,100,1913031045,100,5.8
08,029,Colorado,Delta,30952,2957896781,11399,36.83,23085952,0.78,1278.8,0,0,0,0,,11399,36.83,23085952,0.78,1278.8,19553,63.17,2934810829,99.22,17.3
08,031,Colorado,Denver,600158,396268588,600158,100,282876587,71.39,5495,600158,100,282876587,71.39,5495,0,0,0,0,,0,0,113392001,28.61,0
08,033,Colorado,Dolores,2064,2763650142,0,0,0,0,,0,0,0,0,,0,0,0,0,,2064,100,2763650142,100,1.9
08,035,Colorado,Douglas,285465,2176232357,256098,89.71,259407374,11.92,2556.9,247595,86.73,252829701,11.62,2536.4,8503,2.98,6577673,0.3,3348.1,29367,10.29,1916824983,88.08,39.7
08,037,Colorado,Eagle,52197,4362911978,41766,80.02,53228085,1.22,2032.3,0,0,0,0,,41766,80.02,53228085,1.22,2032.3,10431,19.98,4309683893,98.78,6.3
08,039,Colorado,Elbert,23086,4793671177,0,0,0,0,,0,0,0,0,,0,0,0,0,,23086,100,4793671177,100,12.5
08,041,Colorado,El Paso,622263,5508389808,566668,91.07,497372629,9.03,2950.8,559360,89.89,486318239,8.83,2979,7308,1.17,11054390,0.2,1712.2,55595,8.93,5011017179,90.97,28.7
08,043,Colorado,Fremont,46824,3970627343,34453,73.58,60329413,1.52,1479.1,0,0,0,0,,34453,73.58,60329413,1.52,1479.1,12371,26.42,3910297930,98.48,8.2
08,045,Colorado,Garfield,56389,7634153703,42797,75.9,45432868,0.6,2439.7,0,0,0,0,,42797,75.9,45432868,0.6,2439.7,13592,24.1,7588720835,99.4,4.6
08,047,Colorado,Gilpin,5441,388229109,0,0,0,0,,0,0,0,0,,0,0,0,0,,5441,100,388229109,100,36.3
08,049,Colorado,Grand,14843,4781971576,2583,17.4,5791308,0.12,1155.2,0,0,0,0,,2583,17.4,5791308,0.12,1155.2,12260,82.6,4776180268,99.88,6.6
08,051,Colorado,Gunnison,15324,8389228965,6343,41.39,8349300,0.1,1967.6,0,0,0,0,,6343,41.39,8349300,0.1,1967.6,8981,58.61,8380879665,99.9,2.8
08,053,Colorado,Hinsdale,843,2893667726,0,0,0,0,,0,0,0,0,,0,0,0,0,,843,100,2893667726,100,0.8
08,055,Colorado,Huerfano,6711,4120672901,2943,43.85,4264160,0.1,1787.5,0,0,0,0,,2943,43.85,4264160,0.1,1787.5,3768,56.15,4116408741,99.9,2.4
08,057,Colorado,Jackson,1394,4179523206,0,0,0,0,,0,0,0,0,,0,0,0,0,,1394,100,4179523206,100,0.9
08,059,Colorado,Jefferson,534543,1979289991,497679,93.1,416410228,21.04,3095.5,484123,90.57,381213700,19.26,3289.2,13556,2.54,35196528,1.78,997.5,36864,6.9,1562879763,78.96,61.1
08,061,Colorado,Kiowa,1398,4578495505,0,0,0,0,,0,0,0,0,,0,0,0,0,,1398,100,4578495505,100,0.8
08,063,Colorado,Kit Carson,8270,5596502129,4243,51.31,3838628,0.07,2862.8,0,0,0,0,,4243,51.31,3838628,0.07,2862.8,4027,48.69,5592663501,99.93,1.9
08,065,Colorado,Lake,7310,976194289,5039,68.93,8633888,0.88,1511.6,0,0,0,0,,5039,68.93,8633888,0.88,1511.6,2271,31.07,967560401,99.12,6.1
08,067,Colorado,La Plata,51334,4382462547,20560,40.05,28899868,0.66,1842.6,0,0,0,0,,20560,40.05,28899868,0.66,1842.6,30774,59.95,4353562679,99.34,18.3
08,069,Colorado,Larimer,299630,6723613486,264692,88.34,295105375,4.39,2323.1,251386,83.9,268639465,4,2423.6,13306,4.44,26465910,0.39,1302.1,34938,11.66,6428508111,95.61,14.1
08,071,Colorado,Las Animas,15507,12361162110,9181,59.21,15214358,0.12,1562.9,0,0,0,0,,9181,59.21,15214358,0.12,1562.9,6326,40.79,12345947752,99.88,1.3
08,073,Colorado,Lincoln,5467,6676021407,0,0,0,0,,0,0,0,0,,0,0,0,0,,5467,100,6676021407,100,2.1
08,075,Colorado,Logan,22709,4761813494,16088,70.84,16799004,0.35,2480.4,0,0,0,0,,16088,70.84,16799004,0.35,2480.4,6621,29.16,4745014490,99.65,3.6
08,077,Colorado,Mesa,146723,8622002815,128124,87.32,204086143,2.37,1626,128124,87.32,204086143,2.37,1626,0,0,0,0,,18599,12.68,8417916672,97.63,5.7
08,079,Colorado,Mineral,712,2267965576,0,0,0,0,,0,0,0,0,,0,0,0,0,,712,100,2267965576,100,0.8
08,081,Colorado,Moffat,13795,12285064917,10021,72.64,14724778,0.12,1762.6,0,0,0,0,,10021,72.64,14724778,0.12,1762.6,3774,27.36,12270340139,99.88,0.8
08,083,Colorado,Montezuma,25535,5256450876,8380,32.82,9510796,0.18,2282,0,0,0,0,,8380,32.82,9510796,0.18,2282,17155,67.18,5246940080,99.82,8.5
08,085,Colorado,Montrose,41276,5803373218,22706,55.01,46969883,0.81,1252,0,0,0,0,,22706,55.01,46969883,0.81,1252,18570,44.99,5756403335,99.19,8.4
08,087,Colorado,Morgan,28159,3316304952,18994,67.45,19104051,0.58,2575.1,0,0,0,0,,18994,67.45,19104051,0.58,2575.1,9165,32.55,3297200901,99.42,7.2
08,089,Colorado,Otero,18831,3268465106,12352,65.59,14448634,0.44,2214.2,0,0,0,0,,12352,65.59,14448634,0.44,2214.2,6479,34.41,3254016472,99.56,5.2
08,091,Colorado,Ouray,4436,1402718909,0,0,0,0,,0,0,0,0,,0,0,0,0,,4436,100,1402718909,100,8.2
08,093,Colorado,Park,16206,5682034441,0,0,0,0,,0,0,0,0,,0,0,0,0,,16206,100,5682034441,100,7.4
08,095,Colorado,Phillips,4442,1781724987,0,0,0,0,,0,0,0,0,,0,0,0,0,,4442,100,1781724987,100,6.5
08,097,Colorado,Pitkin,17148,2514094239,9568,55.8,14396292,0.57,1721.3,0,0,0,0,,9568,55.8,14396292,0.57,1721.3,7580,44.2,2499697947,99.43,7.9
08,099,Colorado,Prowers,12551,4243422095,7796,62.11,12614090,0.3,1600.7,0,0,0,0,,7796,62.11,12614090,0.3,1600.7,4755,37.89,4230808005,99.7,2.9
08,101,Colorado,Pueblo,159063,6179980907,136550,85.85,192206845,3.11,1840,136550,85.85,192206845,3.11,1840,0,0,0,0,,22513,14.15,5987774062,96.89,9.7
08,103,Colorado,Rio Blanco,6666,8342179365,0,0,0,0,,0,0,0,0,,0,0,0,0,,6666,100,8342179365,100,2.1
08,105,Colorado,Rio Grande,11982,2361959921,4489,37.46,5444967,0.23,2135.3,0,0,0,0,,4489,37.46,5444967,0.23,2135.3,7493,62.54,2356514954,99.77,8.2
08,107,Colorado,Routt,23509,6117619255,12888,54.82,21133485,0.35,1579.5,0,0,0,0,,12888,54.82,21133485,0.35,1579.5,10621,45.18,6096485770,99.65,4.5
08,109,Colorado,Saguache,6108,8206440775,0,0,0,0,,0,0,0,0,,0,0,0,0,,6108,100,8206440775,100,1.9
08,111,Colorado,San Juan,699,1003588157,0,0,0,0,,0,0,0,0,,0,0,0,0,,699,100,1003588157,100,1.8
08,113,Colorado,San Miguel,7359,3332308274,0,0,0,0,,0,0,0,0,,0,0,0,0,,7359,100,3332308274,100,5.7
08,115,Colorado,Sedgwick,2379,1419419181,0,0,0,0,,0,0,0,0,,0,0,0,0,,2379,100,1419419181,100,4.3
08,117,Colorado,Summit,27994,1575639358,22530,80.48,40012811,2.54,1458.3,0,0,0,0,,22530,80.48,40012811,2.54,1458.3,5464,19.52,1535626547,97.46,9.2
08,119,Colorado,Teller,23350,1442767059,8732,37.4,17408343,1.21,1299.1,0,0,0,0,,8732,37.4,17408343,1.21,1299.1,14618,62.6,1425358716,98.79,26.6
08,121,Colorado,Washington,4814,6521670287,0,0,0,0,,0,0,0,0,,0,0,0,0,,4814,100,6521670287,100,1.9
08,123,Colorado,Weld,252825,10326898753,201097,79.54,215353857,2.09,2418.5,145693,57.63,148526814,1.44,2540.6,55404,21.91,66827043,0.65,2147.3,51728,20.46,10111544896,97.91,13.2
08,125,Colorado,Yuma,10043,6123779829,3524,35.09,3970008,0.06,2299,0,0,0,0,,3524,35.09,3970008,0.06,2299,6519,64.91,6119809821,99.94,2.8
09,001,Connecticut,Fairfield,916829,1618456437,874801,95.42,1146148535,70.82,1976.8,874801,95.42,1146148535,70.82,1976.8,0,0,0,0,,42028,4.58,472307902,29.18,230.5
09,003,Connecticut,Hartford,894014,1903891914,845660,94.59,1182556998,62.11,1852.1,845593,94.58,1182230627,62.1,1852.5,67,0.01,326371,0.02,531.7,48354,5.41,721334916,37.89,173.6
09,005,Connecticut,Litchfield,189927,2384238980,111205,58.55,242299580,10.16,1188.7,65861,34.68,168821149,7.08,1010.4,45344,23.87,73478431,3.08,1598.3,78722,41.45,2141939400,89.84,95.2
09,007,Connecticut,Middlesex,165676,956486234,125019,75.46,285721184,29.87,1133.3,112598,67.96,247023706,25.83,1180.6,12421,7.5,38697478,4.05,831.3,40657,24.54,670765050,70.13,157
09,009,Connecticut,New Haven,862477,1565663096,831083,96.36,1132519819,72.33,1900.6,831083,96.36,1132519819,72.33,1900.6,0,0,0,0,,31394,3.64,433143277,27.67,187.7
09,011,Connecticut,New London,274055,1722025951,203326,74.19,396000469,23,1329.8,188041,68.61,352743073,20.48,1380.7,15285,5.58,43257396,2.51,915.2,70729,25.81,1326025482,77,138.1
09,013,Connecticut,Tolland,152691,1062448385,94351,61.79,224486177,21.13,1088.6,81075,53.1,187418648,17.64,1120.4,13276,8.69,37067529,3.49,927.6,58340,38.21,837962208,78.87,180.3
